tweet_id,favorites,retweets,user_followers,user_favourites,date_time
825535076884762624,56680,17454,8856472,145856,2017-01-29 02:44:34+00:00
825147591692263424,18237,4501,8856472,145856,2017-01-28 01:04:51+00:00
825120256414846976,0,1242,8856472,145856,2017-01-27 23:16:13+00:00
825026590719483904,6276,1242,8856472,145856,2017-01-27 17:04:02+00:00
824796380199809024,0,5469,8856472,145856,2017-01-27 01:49:15+00:00
824775126675836928,14845,3488,8856472,145856,2017-01-27 00:24:48+00:00
824663926340194305,10490,1761,8856472,145856,2017-01-26 17:02:56+00:00
824325613288833024,11804,10490,8856472,145856,2017-01-25 18:38:36+00:00
824297048279236611,15017,3831,8856472,145856,2017-01-25 16:45:05+00:00
824025158776213504,4818,597,8856472,145856,2017-01-24 22:44:42+00:00
823939628516474880,10610,2691,8855832,145855,2017-01-24 17:04:50+00:00
823719002937630720,0,11123,8856472,145856,2017-01-24 02:28:08+00:00
823699002998870016,13964,2505,8856472,145856,2017-01-24 01:08:40+00:00
823581115634085888,12989,2609,8856472,145856,2017-01-23 17:20:14+00:00
823333489516937216,700,24,8856472,145856,2017-01-23 00:56:15+00:00
823322678127919110,15690,3993,8856472,145856,2017-01-23 00:13:17+00:00
823269594223824897,0,9831,8856472,145856,2017-01-22 20:42:21+00:00
822975315408461824,17293,3424,8856472,145856,2017-01-22 01:12:59+00:00
822872901745569793,131276,42977,8856472,145856,2017-01-21 18:26:02+00:00
822859134160621569,13224,2262,8856472,145856,2017-01-21 17:31:20+00:00
822647212903690241,0,6379,8856472,145856,2017-01-21 03:29:14+00:00
822610361945911296,14778,2940,8856472,145856,2017-01-21 01:02:48+00:00
822489057087389700,18124,6379,8856472,145856,2017-01-20 17:00:46+00:00
822462944365645825,27926,14209,8856472,145856,2017-01-20 15:17:01+00:00
822244816520155136,34917,9831,8856472,145856,2017-01-20 00:50:15+00:00
822163064745328640,0,4742,8856472,145856,2017-01-19 19:25:24+00:00
821886076407029760,11301,2291,8856472,145856,2017-01-19 01:04:45+00:00
821813639212650496,0,3356,8856472,145856,2017-01-18 20:16:54+00:00
821765923262631936,8400,1653,8856472,145856,2017-01-18 17:07:18+00:00
821522889702862852,8042,1753,8856472,145856,2017-01-18 01:01:34+00:00
821421320206483457,0,5558,8856472,145856,2017-01-17 18:17:58+00:00
821407182352777218,11753,4322,8856472,145856,2017-01-17 17:21:47+00:00
821153421864615936,255,10,8856472,145856,2017-01-17 00:33:26+00:00
821149554670182400,8626,1970,8856472,145856,2017-01-17 00:18:04+00:00
821107785811234820,9597,2131,8856472,145856,2017-01-16 21:32:06+00:00
821044531881721856,12654,2272,8856472,145856,2017-01-16 17:20:45+00:00
820837357901512704,0,6701,8856472,145856,2017-01-16 03:37:31+00:00
820749716845686786,31518,9835,8856472,145856,2017-01-15 21:49:15+00:00
820690176645140481,12207,3215,8856472,145856,2017-01-15 17:52:40+00:00
820494788566847489,0,564,8856472,145856,2017-01-15 04:56:16+00:00
820446719150292993,0,2559,8856472,145856,2017-01-15 01:45:15+00:00
820314633777061888,3350,564,8856472,145856,2017-01-14 17:00:24+00:00
820078625395449857,19816,6262,8856472,145856,2017-01-14 01:22:35+00:00
820013781606658049,0,1172,8856472,145856,2017-01-13 21:04:55+00:00
819952236453363712,5327,1172,8856472,145856,2017-01-13 17:00:21+00:00
819924195358416896,12925,4869,8856472,145856,2017-01-13 15:08:56+00:00
819711362133872643,13364,3098,8856472,145856,2017-01-13 01:03:12+00:00
819588359383371776,9656,1983,8856472,145856,2017-01-12 16:54:26+00:00
819347104292290561,7213,1202,8856472,145856,2017-01-12 00:55:47+00:00
819238181065359361,2274,406,8856472,145856,2017-01-11 17:42:57+00:00
819227688460238848,23076,6701,8856472,145856,2017-01-11 17:01:16+00:00
819015337530290176,0,36811,8856472,145856,2017-01-11 02:57:27+00:00
819015331746349057,0,18946,8856472,145856,2017-01-11 02:57:26+00:00
819006400881917954,45355,18946,8856472,145856,2017-01-11 02:21:57+00:00
819004803107983360,86986,36811,8856472,145856,2017-01-11 02:15:36+00:00
818646164899774465,0,20943,8856472,145856,2017-01-10 02:30:30+00:00
818627210458333184,22425,7527,8856472,145856,2017-01-10 01:15:10+00:00
818614493328580609,9845,2549,8856472,145856,2017-01-10 00:24:38+00:00
818588835076603904,0,6116,8856472,145856,2017-01-09 22:42:41+00:00
818536468981415936,10888,2449,8856472,145856,2017-01-09 19:14:36+00:00
818307523543449600,0,8055,8856472,145856,2017-01-09 04:04:51+00:00
818259473185828864,11027,2260,8856472,145856,2017-01-09 00:53:55+00:00
818145370475810820,12287,2567,8856472,145856,2017-01-08 17:20:31+00:00
817908911860748288,4868,801,8856472,145856,2017-01-08 01:40:55+00:00
817827839487737858,51680,27041,8856472,145856,2017-01-07 20:18:46+00:00
817777686764523521,10771,2682,8856472,145856,2017-01-07 16:59:28+00:00
817536400337801217,11788,2958,8856472,145856,2017-01-07 01:00:41+00:00
817502432452313088,0,3384,8856472,145856,2017-01-06 22:45:43+00:00
817423860136083457,33870,14676,8856472,145856,2017-01-06 17:33:29+00:00
817415592588222464,5609,943,8856472,145856,2017-01-06 17:00:38+00:00
817181837579653120,0,8463,8856472,145856,2017-01-06 01:31:47+00:00
817171292965273600,8776,2020,8856472,145856,2017-01-06 00:49:53+00:00
817120970343411712,12233,2594,8856472,145856,2017-01-05 21:29:55+00:00
817056546584727552,8600,1642,8856472,145856,2017-01-05 17:13:55+00:00
816829038950027264,0,4717,8856472,145856,2017-01-05 02:09:53+00:00
816816676327063552,10029,2037,8855832,145855,2017-01-05 01:20:46+00:00
816697700272001025,9798,2184,8856472,145856,2017-01-04 17:27:59+00:00
816450570814898180,30462,8055,8856472,145856,2017-01-04 01:05:59+00:00
816336735214911488,8622,1944,8856472,145856,2017-01-03 17:33:39+00:00
816091915477250048,8960,2136,8856472,145856,2017-01-03 01:20:49+00:00
816062466425819140,0,1015,8856472,145856,2017-01-02 23:23:48+00:00
816014286006976512,0,5263,8856472,145856,2017-01-02 20:12:21+00:00
815990720817401858,4959,1015,8856472,145856,2017-01-02 18:38:42+00:00
815966073409433600,22458,8463,8856472,145856,2017-01-02 17:00:46+00:00
815745968457060357,0,4128,8856472,145856,2017-01-02 02:26:09+00:00
815736392542261248,9880,2262,8856472,145856,2017-01-02 01:48:06+00:00
815639385530101762,8246,1651,8856472,145856,2017-01-01 19:22:38+00:00
815390420867969024,10380,3812,8856472,145856,2017-01-01 02:53:20+00:00
814986499976527872,7684,1278,8856472,145856,2016-12-31 00:08:17+00:00
814638523311648768,11304,2694,8855832,145855,2016-12-30 01:05:33+00:00
814578408554463233,0,5841,8856472,145856,2016-12-29 21:06:41+00:00
814530161257443328,8671,1864,8856472,145856,2016-12-29 17:54:58+00:00
814153002265309185,28857,8688,8856472,145856,2016-12-28 16:56:16+00:00
813944609378369540,0,3190,8856472,145856,2016-12-28 03:08:11+00:00
813910438903693312,9326,1868,8856472,145856,2016-12-28 00:52:25+00:00
813812741911748608,36527,13987,8856472,145856,2016-12-27 18:24:12+00:00
813800681631023104,8360,1762,8856472,145856,2016-12-27 17:36:16+00:00
813217897535406080,18710,7301,8856472,145856,2016-12-26 03:00:30+00:00
813202720496779264,9267,1819,8856472,145856,2016-12-26 02:00:11+00:00
813187593374461952,19931,4357,8856472,145856,2016-12-26 01:00:05+00:00
813172488309972993,9298,1928,8856472,145856,2016-12-26 00:00:03+00:00
813157409116065792,7809,2219,8856472,145856,2016-12-25 23:00:08+00:00
813142292504645637,8514,2391,8856472,145856,2016-12-25 22:00:04+00:00
813130366689148928,4490,451,8856472,145856,2016-12-25 21:12:41+00:00
813127251579564032,11882,3144,8856473,145856,2016-12-25 21:00:18+00:00
813112105746448384,10345,2750,8856473,145856,2016-12-25 20:00:07+00:00
813096984823349248,10626,3641,8856473,145856,2016-12-25 19:00:02+00:00
813081950185472002,9938,2795,8856473,145856,2016-12-25 18:00:17+00:00
813066809284972545,7983,1962,8856473,145856,2016-12-25 17:00:08+00:00
813051746834595840,21084,7386,8856473,145856,2016-12-25 16:00:16+00:00
812781120811126785,7602,1913,8856473,145856,2016-12-24 22:04:54+00:00
812709060537683968,6640,1438,8856473,145856,2016-12-24 17:18:34+00:00
812503143955202048,6102,1224,8856473,145856,2016-12-24 03:40:19+00:00
812466873996607488,7995,1940,8856473,145856,2016-12-24 01:16:12+00:00
812372279581671427,13709,3667,8856473,145856,2016-12-23 19:00:19+00:00
811985624773361665,7302,1404,8856473,145856,2016-12-22 17:23:53+00:00
811744202451197953,7577,1598,8856473,145856,2016-12-22 01:24:33+00:00
811647686436880384,5641,745,8856473,145856,2016-12-21 19:01:02+00:00
811627233043480576,12824,3086,8856473,145856,2016-12-21 17:39:46+00:00
811386762094317568,21025,6413,8856473,145856,2016-12-21 01:44:13+00:00
810984652412424192,5362,1447,8856473,145856,2016-12-19 23:06:23+00:00
810896069567610880,9045,1778,8856473,145856,2016-12-19 17:14:23+00:00
810657578271330305,11021,2656,8856473,145856,2016-12-19 01:26:42+00:00
810284430598270976,35406,11311,8856473,145856,2016-12-18 00:43:57+00:00
810254108431155201,14773,3390,8856473,145856,2016-12-17 22:43:27+00:00
809920764300447744,15640,3956,8856473,145856,2016-12-17 00:38:52+00:00
809808892968534016,0,4905,8856473,145856,2016-12-16 17:14:20+00:00
809448704142938112,6979,1473,8856473,145856,2016-12-15 17:23:04+00:00
809220051211603969,20028,5624,8856473,145856,2016-12-15 02:14:29+00:00
809084759137812480,13314,3550,8856473,145856,2016-12-14 17:16:53+00:00
808838249661788160,10185,3053,8856473,145856,2016-12-14 00:57:20+00:00
808733504066486276,7950,2178,8856473,145856,2016-12-13 18:01:07+00:00
808501579447930884,11388,2610,8856473,145856,2016-12-13 02:39:32+00:00
808344865868283904,42798,20943,8856473,145856,2016-12-12 16:16:49+00:00
808134635716833280,0,5941,8856473,145856,2016-12-12 02:21:26+00:00
808106460588765185,8855,2220,8856473,145856,2016-12-12 00:29:28+00:00
808001312164028416,12596,3557,8856473,145856,2016-12-11 17:31:39+00:00
807621403335917568,14671,3628,8856473,145856,2016-12-10 16:22:02+00:00
807106840509214720,118824,55598,8856473,145856,2016-12-09 06:17:20+00:00
807059379405148160,0,7374,8856473,145856,2016-12-09 03:08:45+00:00
807010152071229440,13162,3883,8856473,145856,2016-12-08 23:53:08+00:00
806629075125202948,75067,34775,8856473,145856,2016-12-07 22:38:52+00:00
806620845233815552,0,5558,8856473,145856,2016-12-07 22:06:10+00:00
806576416489959424,4933,1964,8856473,145856,2016-12-07 19:09:37+00:00
806542213899489280,10290,2370,8856473,145856,2016-12-07 16:53:43+00:00
806242860592926720,0,11668,8856473,145856,2016-12-06 21:04:11+00:00
806219024703037440,6488,1198,8856473,145856,2016-12-06 19:29:28+00:00
805958939288408065,0,5396,8856473,145856,2016-12-06 02:15:59+00:00
805932879469572096,8342,1932,8856473,145856,2016-12-06 00:32:26+00:00
805826884734976000,6598,1832,8856473,145856,2016-12-05 17:31:15+00:00
805823200554876929,0,8042,8856473,145856,2016-12-05 17:16:37+00:00
805520635690676224,5793,1666,8856473,145856,2016-12-04 21:14:20+00:00
805487436403003392,8855,2539,8856473,145856,2016-12-04 19:02:24+00:00
805207613751304193,7888,1727,8856473,145856,2016-12-04 00:30:29+00:00
804738756058218496,13789,3831,8856473,145856,2016-12-02 17:27:25+00:00
804475857670639616,6173,2019,8856473,145856,2016-12-02 00:02:45+00:00
804413760345620481,0,3250,8856473,145856,2016-12-01 19:56:00+00:00
804026241225523202,44693,16206,8856473,145856,2016-11-30 18:16:08+00:00
803773340896923648,10126,2758,8856473,145856,2016-11-30 01:31:12+00:00
803692223237865472,0,7463,8856473,145856,2016-11-29 20:08:52+00:00
803638050916102144,11028,4170,8856473,145856,2016-11-29 16:33:36+00:00
803380650405482500,7823,1883,8856473,145856,2016-11-28 23:30:47+00:00
803321560782307329,0,5351,8856473,145856,2016-11-28 19:35:59+00:00
803276597545603072,10099,2469,8856473,145856,2016-11-28 16:37:19+00:00
802952499103731712,9078,2009,8856473,145856,2016-11-27 19:09:28+00:00
802624713319034886,0,2932,8856473,145856,2016-11-26 21:26:58+00:00
802600418706604034,7155,1477,8856473,145856,2016-11-26 19:50:26+00:00
802572683846291456,9000,2519,8856473,145856,2016-11-26 18:00:13+00:00
802323869084381190,16289,5853,8856473,145856,2016-11-26 01:31:31+00:00
802265048156610565,6789,1382,8856473,145856,2016-11-25 21:37:47+00:00
802239329049477120,9140,2636,8856473,145856,2016-11-25 19:55:35+00:00
802185808107208704,0,273,8856473,145856,2016-11-25 16:22:55+00:00
801958328846974976,7802,1727,8856473,145856,2016-11-25 01:18:59+00:00
801854953262350336,1800,237,8856473,145856,2016-11-24 18:28:13+00:00
801538201127157760,8278,2080,8856473,145856,2016-11-23 21:29:33+00:00
801285448605831168,6087,821,8856473,145856,2016-11-23 04:45:12+00:00
801167903437357056,24595,5941,8856473,145856,2016-11-22 20:58:07+00:00
801127390143516673,0,3975,8856473,145856,2016-11-22 18:17:08+00:00
801115127852503040,8132,2110,8856474,145856,2016-11-22 17:28:25+00:00
800859414831898624,692,98,8856474,145856,2016-11-22 00:32:18+00:00
800855607700029440,0,1620,8856474,145856,2016-11-22 00:17:10+00:00
800751577355128832,10645,2812,8856474,145856,2016-11-21 17:23:47+00:00
800513324630806528,13208,3007,8856474,145856,2016-11-21 01:37:04+00:00
800459316964663297,9572,2183,8856474,145856,2016-11-20 22:02:27+00:00
800443802682937345,0,4342,8856474,145856,2016-11-20 21:00:48+00:00
800388270626521089,11224,2825,8855834,145855,2016-11-20 17:20:08+00:00
800188575492947969,0,3972,8856474,145856,2016-11-20 04:06:37+00:00
800141422401830912,15379,2559,8856474,145856,2016-11-20 00:59:15+00:00
800018252395122689,28527,13230,8856474,145856,2016-11-19 16:49:49+00:00
799774291445383169,0,4711,8856474,145856,2016-11-19 00:40:24+00:00
799757965289017345,8442,2178,8856474,145856,2016-11-18 23:35:32+00:00
799422933579902976,8135,1938,8856474,145856,2016-11-18 01:24:14+00:00
799308762079035393,0,5498,8856474,145856,2016-11-17 17:50:33+00:00
799297110730567681,9947,2774,8856474,145856,2016-11-17 17:04:16+00:00
799063482566066176,8122,2487,8856474,145856,2016-11-17 01:35:54+00:00
798933969379225600,13174,4482,8856474,145856,2016-11-16 17:01:16+00:00
798925684722855936,7555,1449,8856474,145856,2016-11-16 16:28:21+00:00
798705661114773508,0,6681,8856474,145856,2016-11-16 01:54:03+00:00
798701998996647937,0,7821,8856474,145856,2016-11-16 01:39:30+00:00
798697898615730177,0,6571,8856474,145856,2016-11-16 01:23:12+00:00
798694562394996736,0,4980,8856474,145856,2016-11-16 01:09:57+00:00
798686750113755136,0,2351,8856474,145856,2016-11-16 00:38:54+00:00
798682547630837760,0,4757,8856474,145856,2016-11-16 00:22:12+00:00
798673117451325440,0,5584,8856474,145856,2016-11-15 23:44:44+00:00
798665375516884993,0,3926,8855834,145855,2016-11-15 23:13:58+00:00
798644042770751489,0,1869,8856474,145856,2016-11-15 21:49:12+00:00
798628517273620480,0,1990,8856474,145856,2016-11-15 20:47:30+00:00
798585098161549313,0,5715,8856474,145856,2016-11-15 17:54:59+00:00
798576900688019456,0,5884,8856474,145856,2016-11-15 17:22:24+00:00
798340744599797760,0,3350,8856474,145856,2016-11-15 01:44:00+00:00
798209839306514432,10495,2578,8856474,145856,2016-11-14 17:03:50+00:00
797971864723324932,11654,3117,8856474,145856,2016-11-14 01:18:12+00:00
797545162159308800,14644,4893,8856474,145856,2016-11-12 21:02:38+00:00
797236660651966464,20091,6616,8856474,145856,2016-11-12 00:36:46+00:00
797165961484890113,226,26,8856474,145856,2016-11-11 19:55:50+00:00
796904159865868288,0,8972,8856474,145856,2016-11-11 02:35:32+00:00
796865951799083009,7740,1934,8856474,145856,2016-11-11 00:03:42+00:00
796759840936919040,11903,3044,8856474,145856,2016-11-10 17:02:03+00:00
796563435802726400,0,7295,8856474,145856,2016-11-10 04:01:37+00:00
796484825502875648,7624,1767,8856474,145856,2016-11-09 22:49:15+00:00
796387464403357696,11073,4161,8856474,145856,2016-11-09 16:22:22+00:00
796177847564038144,0,14354,8856474,145856,2016-11-09 02:29:25+00:00
796149749086875649,32427,14354,8856474,145856,2016-11-09 00:37:46+00:00
796125600683540480,5010,1817,8856474,145856,2016-11-08 23:01:49+00:00
796116448414461957,9158,2426,8856474,145856,2016-11-08 22:25:27+00:00
796080075804475393,8523,2321,8856474,145856,2016-11-08 20:00:55+00:00
796031486298386433,10878,3732,8856474,145856,2016-11-08 16:47:50+00:00
795464331001561088,49866,23691,8856474,145856,2016-11-07 03:14:10+00:00
795400264262053889,10112,2884,8856474,145856,2016-11-06 22:59:35+00:00
795076730285391872,16297,5469,8856474,145856,2016-11-06 01:33:58+00:00
794983741416415232,0,3386,8856474,145856,2016-11-05 19:24:28+00:00
794926597468000259,10307,2317,8856474,145856,2016-11-05 15:37:24+00:00
794355576146903043,0,10322,8856474,145856,2016-11-04 01:48:22+00:00
794332329137291264,9652,2696,8856474,145856,2016-11-04 00:15:59+00:00
794205286408003585,9282,3335,8856474,145856,2016-11-03 15:51:10+00:00
793962221541933056,16937,4905,8856474,145856,2016-11-02 23:45:19+00:00
793845145112371200,9286,1875,8856474,145856,2016-11-02 16:00:06+00:00
793614319594401792,0,3152,8856474,145856,2016-11-02 00:42:53+00:00
793601777308463104,8025,1630,8856474,145856,2016-11-01 23:53:02+00:00
793500921481273345,10726,2380,8856474,145856,2016-11-01 17:12:16+00:00
793286476301799424,24748,9207,8856474,145856,2016-11-01 03:00:09+00:00
793271401113350145,8759,2402,8856474,145856,2016-11-01 02:00:14+00:00
793256262322548741,20102,8376,8856474,145856,2016-11-01 01:00:05+00:00
793241302385262592,10563,3306,8856474,145856,2016-11-01 00:00:38+00:00
793226087023144960,9891,2899,8856474,145856,2016-10-31 23:00:11+00:00
793210959003287553,8989,2806,8856474,145856,2016-10-31 22:00:04+00:00
793195938047070209,15356,5651,8856474,145856,2016-10-31 21:00:23+00:00
793180763617361921,6976,2012,8856474,145856,2016-10-31 20:00:05+00:00
793165685325201412,9450,2802,8856474,145856,2016-10-31 19:00:10+00:00
793150605191548928,6218,1713,8856474,145856,2016-10-31 18:00:14+00:00
793135492858580992,6449,2509,8856474,145856,2016-10-31 17:00:11+00:00
793120401413079041,12738,3942,8856474,145856,2016-10-31 16:00:13+00:00
792913359805018113,14419,4003,8856474,145856,2016-10-31 02:17:31+00:00
792883833364439040,11366,4289,8856474,145856,2016-10-31 00:20:11+00:00
792773781206999040,7399,1687,8856474,145856,2016-10-30 17:02:53+00:00
792394556390137856,13522,4312,8856474,145856,2016-10-29 15:55:58+00:00
792050063153438720,7206,1804,8856474,145856,2016-10-28 17:07:05+00:00
791821351946420224,0,21194,8856474,145856,2016-10-28 01:58:16+00:00
791784077045166082,0,9615,8856474,145856,2016-10-27 23:30:09+00:00
791780927877898241,0,3840,8856474,145856,2016-10-27 23:17:38+00:00
791774931465953280,45367,22289,8856474,145856,2016-10-27 22:53:48+00:00
791672322847637504,11820,3152,8856474,145856,2016-10-27 16:06:04+00:00
791406955684368384,13215,4128,8856474,145856,2016-10-26 22:31:36+00:00
791312159183634433,8837,2544,8856474,145856,2016-10-26 16:14:55+00:00
791026214425268224,0,4114,8856474,145856,2016-10-25 21:18:40+00:00
790987426131050500,9895,2143,8856474,145856,2016-10-25 18:44:32+00:00
790946055508652032,16745,4717,8856474,145856,2016-10-25 16:00:09+00:00
790723298204217344,0,2320,8856474,145856,2016-10-25 01:14:59+00:00
790698755171364864,8277,1930,8856474,145856,2016-10-24 23:37:28+00:00
790581949425475584,20776,7168,8856474,145856,2016-10-24 15:53:19+00:00
790337589677002753,7869,1889,8856474,145856,2016-10-23 23:42:19+00:00
790277117346975746,12636,3190,8856474,145856,2016-10-23 19:42:02+00:00
790227638568808452,0,3579,8856474,145856,2016-10-23 16:25:25+00:00
789986466051088384,9305,2320,8856474,145856,2016-10-23 00:27:05+00:00
789960241177853952,0,4136,8855834,145855,2016-10-22 22:42:52+00:00
789903600034189313,10416,4157,8856474,145856,2016-10-22 18:57:48+00:00
789628658055020548,7543,1778,8856474,145856,2016-10-22 00:45:17+00:00
789599242079838210,6801,1935,8856474,145856,2016-10-21 22:48:24+00:00
789530877013393408,11790,3386,8856474,145856,2016-10-21 18:16:44+00:00
789314372632018944,8712,2308,8856474,145856,2016-10-21 03:56:25+00:00
789280767834746880,0,4952,8856474,145856,2016-10-21 01:42:53+00:00
789268448748703744,9171,2620,8856474,145856,2016-10-21 00:53:56+00:00
789137962068021249,9782,2801,8856474,145856,2016-10-20 16:15:26+00:00
788908386943430656,27576,12527,8856474,145856,2016-10-20 01:03:11+00:00
788765914992902144,27479,10322,8856474,145856,2016-10-19 15:37:03+00:00
788552643979468800,0,7203,8856474,145856,2016-10-19 01:29:35+00:00
788412144018661376,15633,5276,8856474,145856,2016-10-18 16:11:17+00:00
788178268662984705,7269,2102,8856474,145856,2016-10-18 00:41:57+00:00
788150585577050112,6153,1291,8856474,145856,2016-10-17 22:51:57+00:00
788070120937619456,0,3437,8856474,145856,2016-10-17 17:32:13+00:00
788039637453406209,6163,1320,8856474,145856,2016-10-17 15:31:05+00:00
787810552592695296,8662,3061,8856474,145856,2016-10-17 00:20:47+00:00
787717603741622272,10311,2783,8856474,145856,2016-10-16 18:11:26+00:00
787397959788929025,10942,2857,8856474,145856,2016-10-15 21:01:17+00:00
787322443945877504,7813,1748,8856474,145856,2016-10-15 16:01:13+00:00
787111942498508800,0,6777,8856474,145856,2016-10-15 02:04:45+00:00
786963064373534720,26758,8001,8856474,145856,2016-10-14 16:13:10+00:00
786729988674449408,0,2431,8856474,145856,2016-10-14 00:47:00+00:00
786709082849828864,18308,6134,8856474,145856,2016-10-13 23:23:56+00:00
786664955043049472,10637,2556,8856474,145856,2016-10-13 20:28:35+00:00
786595970293370880,9486,3133,8856474,145856,2016-10-13 15:54:28+00:00
786363235746385920,10942,3508,8856474,145856,2016-10-13 00:29:39+00:00
786286427768250368,8007,2843,8856474,145856,2016-10-12 19:24:27+00:00
786233965241827333,15304,4742,8856474,145856,2016-10-12 15:55:59+00:00
786051337297522688,1431,155,8856474,145856,2016-10-12 03:50:17+00:00
786036967502913536,0,7021,8856474,145856,2016-10-12 02:53:11+00:00
785927819176054784,11427,3198,8856474,145856,2016-10-11 19:39:28+00:00
785872687017132033,6724,1812,8856474,145856,2016-10-11 16:00:24+00:00
785639753186217984,7891,2247,8856474,145856,2016-10-11 00:34:48+00:00
785533386513321988,9152,2002,8856474,145856,2016-10-10 17:32:08+00:00
785515384317313025,6149,1263,8856474,145856,2016-10-10 16:20:36+00:00
785264754247995392,7285,1629,8856474,145856,2016-10-09 23:44:41+00:00
785170936622350336,12083,4840,8856474,145856,2016-10-09 17:31:53+00:00
784826020293709826,10140,3250,8856474,145856,2016-10-08 18:41:19+00:00
784517518371221505,8988,2538,8856474,145856,2016-10-07 22:15:26+00:00
784431430411685888,5736,1272,8856474,145856,2016-10-07 16:33:21+00:00
784183165795655680,20124,8042,8856474,145856,2016-10-07 00:06:50+00:00
784057939640352768,29839,11123,8856474,145856,2016-10-06 15:49:14+00:00
783839966405230592,30107,10790,8856474,145856,2016-10-06 01:23:05+00:00
783821107061198850,7381,1978,8856474,145856,2016-10-06 00:08:09+00:00
783695101801398276,10507,3208,8856474,145856,2016-10-05 15:47:27+00:00
783466772167098368,8487,2245,8856474,145856,2016-10-05 00:40:09+00:00
783391753726550016,16939,5475,8856474,145856,2016-10-04 19:42:03+00:00
783347506784731136,0,5543,8856474,145856,2016-10-04 16:46:14+00:00
783334639985389568,29234,11668,8856474,145856,2016-10-04 15:55:06+00:00
783085703974514689,8182,2202,8856474,145856,2016-10-03 23:25:55+00:00
782969140009107456,24197,7374,8856474,145856,2016-10-03 15:42:44+00:00
782747134529531904,7486,1408,8856474,145856,2016-10-03 01:00:34+00:00
782722598790725632,17295,5396,8856474,145856,2016-10-02 23:23:04+00:00
782598640137187329,7813,1874,8856474,145856,2016-10-02 15:10:30+00:00
782305867769217024,16671,5558,8856474,145856,2016-10-01 19:47:08+00:00
782021823840026624,0,6196,8856474,145856,2016-10-01 00:58:26+00:00
781955203444699136,11146,3369,8856474,145856,2016-09-30 20:33:43+00:00
781661882474196992,10451,2715,8856474,145856,2016-09-30 01:08:10+00:00
781655249211752448,4000,1130,8856474,145856,2016-09-30 00:41:48+00:00
781524693396357120,20785,5558,8856474,145856,2016-09-29 16:03:01+00:00
781308096455073793,7149,2555,8856474,145856,2016-09-29 01:42:20+00:00
781251288990355457,8455,2078,8856474,145856,2016-09-28 21:56:36+00:00
781163403222056960,9822,2747,8856474,145856,2016-09-28 16:07:23+00:00
780931614150983680,21660,7295,8856474,145856,2016-09-28 00:46:20+00:00
780858289093574656,7195,2011,8856474,145856,2016-09-27 19:54:58+00:00
780800785462489090,5494,1301,8856474,145856,2016-09-27 16:06:28+00:00
780601303617732608,12135,3356,8856474,145856,2016-09-27 02:53:48+00:00
780543529827336192,6308,1745,8856474,145856,2016-09-26 23:04:13+00:00
780496263422808064,0,3681,8856474,145856,2016-09-26 19:56:24+00:00
780476555013349377,0,112,8856474,145856,2016-09-26 18:38:05+00:00
780459368902959104,5304,1079,8856474,145856,2016-09-26 17:29:48+00:00
780192070812196864,8713,2235,8856474,145856,2016-09-25 23:47:39+00:00
780092040432480260,0,2292,8856474,145856,2016-09-25 17:10:10+00:00
780074436359819264,12179,4948,8856474,145856,2016-09-25 16:00:13+00:00
779834332596887552,18902,7021,8856474,145856,2016-09-25 00:06:08+00:00
779377524342161408,8809,3105,8856474,145856,2016-09-23 17:50:56+00:00
779124354206535695,0,18245,8856474,145856,2016-09-23 01:04:56+00:00
779056095788752897,14745,4531,8856474,145856,2016-09-22 20:33:42+00:00
778990705243029504,19957,7175,8856474,145856,2016-09-22 16:13:51+00:00
778774459159379968,0,9855,8856474,145856,2016-09-22 01:54:34+00:00
778764940568104960,868,361,8856474,145856,2016-09-22 01:16:45+00:00
778748913645780993,6892,1305,8856474,145856,2016-09-22 00:13:04+00:00
778650543019483137,5774,1493,8856474,145856,2016-09-21 17:42:10+00:00
778624900596654080,4642,1009,8856474,145856,2016-09-21 16:00:17+00:00
778408200802557953,13622,4313,8856474,145856,2016-09-21 01:39:11+00:00
778396591732486144,0,12183,8856474,145856,2016-09-21 00:53:04+00:00
778383385161035776,5829,1101,8856474,145856,2016-09-21 00:00:35+00:00
778286810187399168,10369,3282,8856474,145856,2016-09-20 17:36:50+00:00
778039087836069888,8501,2637,8856474,145856,2016-09-20 01:12:28+00:00
778027034220126208,6547,1607,8856474,145856,2016-09-20 00:24:34+00:00
777953400541634568,0,3517,8856474,145856,2016-09-19 19:31:59+00:00
777885040357281792,6341,1627,8856474,145856,2016-09-19 15:00:20+00:00
777684233540206592,11219,2932,8856474,145856,2016-09-19 01:42:24+00:00
777641927919427584,0,4217,8856474,145856,2016-09-18 22:54:18+00:00
777621514455814149,8738,2498,8856474,145856,2016-09-18 21:33:11+00:00
777189768882946048,14260,4292,8856474,145856,2016-09-17 16:57:35+00:00
776819012571455488,0,13615,8856474,145856,2016-09-16 16:24:19+00:00
776813020089548800,4875,1205,8856474,145856,2016-09-16 16:00:31+00:00
776477788987613185,8816,2767,8856474,145856,2016-09-15 17:48:25+00:00
776249906839351296,0,9085,8856474,145856,2016-09-15 02:42:54+00:00
776218204058357768,29848,15792,8856474,145856,2016-09-15 00:36:55+00:00
776201521193218049,9607,2509,8856474,145856,2016-09-14 23:30:38+00:00
776113305656188928,11742,4342,8856474,145856,2016-09-14 17:40:06+00:00
776088319444877312,1841,151,8856474,145856,2016-09-14 16:00:49+00:00
